account_id,snapshot_date,usage_count_last_1m,usage_duration_last_1m,error_count_last_1m,active_features_last_1m,usage_count_last_3m,usage_duration_last_3m,error_count_last_3m,active_features_last_3m,usage_count_last_6m,usage_duration_last_6m,error_count_last_6m,active_features_last_6m,usage_trend_3m,usage_trend_pct_3m,error_trend_3m,active_features_drop_3m
A-922109,2024-10-31,9,4950,0,1,87,38105,2,8,253,93207,6,17,-30.0,-0.3409090909090909,-1.0,-7
A-922109,2024-11-30,63,22539,1,6,107,42383,2,10,257,101383,4,18,41.0,0.37962962962962965,0.5,-4
A-92a333,2023-10-31,20,1910,0,2,60,10619,2,4,102,16922,4,8,0.0,0.0,-1.0,-2
A-92a333,2023-11-30,34,15884,0,4,54,17794,0,5,103,26584,2,8,24.0,0.43636363636363634,0.0,-1
A-92a333,2024-01-31,23,10646,5,3,57,26530,5,7,117,37149,7,9,6.0,0.10344827586206896,5.0,-4
A-92a333,2024-03-31,26,2640,0,3,49,13286,5,6,103,31080,5,11,14.5,0.29,-2.5,-3
A-92a333,2024-04-30,23,7150,1,2,49,9790,1,5,106,36320,6,11,10.0,0.2,1.0,-3
A-92a333,2024-07-31,3,696,5,1,3,696,5,1,52,10486,6,6,3.0,0.75,5.0,0
A-92a333,2024-08-31,12,1164,0,1,15,1860,5,2,64,11650,6,7,10.5,0.65625,-2.5,-1
A-92a333,2024-09-30,33,11970,4,3,48,13830,9,5,71,20980,10,6,25.5,0.5204081632653061,1.5,-2
A-92a333,2024-10-31,32,6387,5,3,77,19521,9,7,80,20217,14,8,9.5,0.12179487179487179,3.0,-4
A-92a333,2024-11-30,36,14978,4,3,101,33335,13,9,116,35195,18,11,3.5,0.03431372549019608,-0.5,-6
A-92a333,2024-12-31,11,3927,0,1,79,25292,9,7,127,39122,18,12,-23.0,-0.2875,-4.5,-6
A-92a3af,2024-08-31,38,10766,3,3,92,29600,12,9,141,42535,16,11,11.0,0.11827956989247312,-1.5,-6
A-92a3af,2024-09-30,11,5753,3,1,85,29107,14,8,132,45464,16,12,-26.0,-0.3023255813953488,-2.5,-7
A-92a3af,2024-10-31,53,20056,1,5,102,36575,7,9,166,56569,16,15,28.5,0.2766990291262136,-2.0,-4
A-92a3af,2024-11-30,45,10593,1,4,109,36402,5,10,201,66002,17,18,13.0,0.11818181818181818,-1.0,-6
A-92a3af,2024-12-31,19,5560,1,2,117,36209,3,10,202,65316,17,17,-30.0,-0.2542372881355932,0.0,-8
A-940b8b,2024-04-30,32,9164,3,3,71,25481,6,6,148,57105,14,10,12.5,0.1736111111111111,1.5,-3
A-940b8b,2024-05-31,11,4367,0,1,67,22543,5,6,140,56734,8,8,-17.0,-0.25,-2.5,-5
A-940b8b,2024-06-30,11,4367,0,1,54,17898,3,5,125,48959,7,8,-10.5,-0.19090909090909092,-1.5,-4
A-940b8b,2024-07-31,9,783,4,1,31,9517,4,3,102,34998,10,9,-2.0,-0.0625,4.0,-2
A-940b8b,2024-08-31,31,6954,2,3,51,12104,6,4,118,34647,11,10,21.0,0.40384615384615385,0.0,-1
A-940b8b,2024-09-30,19,5857,3,2,59,13594,9,5,113,31492,12,10,-1.0,-0.016666666666666666,0.0,-3
A-940b8b,2024-10-31,11,4719,0,1,61,17530,5,6,92,27047,9,7,-14.0,-0.22580645161290322,-2.5,-5
A-94c3cd,2024-02-29,7,3073,0,1,65,23677,4,5,114,40398,10,9,-22.0,-0.3333333333333333,-2.0,-4
A-94c3cd,2024-03-31,10,2440,0,1,61,23188,4,5,107,40344,8,8,-15.5,-0.25,-2.0,-4
A-94c3cd,2024-04-30,9,2574,1,1,26,8087,1,3,109,40244,5,7,0.5,0.018518518518518517,1.0,-2
A-94c3cd,2024-05-31,9,1107,0,1,28,6121,1,2,93,29798,5,6,-0.5,-0.017241379310344827,-0.5,-1
A-94c3cd,2024-06-30,13,6478,0,2,31,10159,1,3,92,33347,5,7,4.0,0.125,-0.5,-1
A-94c3cd,2024-07-31,11,1881,0,1,33,9466,0,4,59,17553,1,6,0.0,0.0,0.0,-3
A-94c3cd,2024-09-30,24,11558,0,2,35,13439,0,3,66,23598,1,6,18.5,0.5138888888888888,0.0,-1
A-94c3cd,2024-10-31,7,3815,1,1,31,15373,1,3,64,24839,1,7,-5.0,-0.15625,1.0,-2
A-94c3cd,2024-12-31,25,5549,1,2,32,9364,2,3,67,22803,2,5,21.5,0.6515151515151515,0.5,-1
A-94d3da,2023-07-31,38,12163,1,5,89,30775,4,11,141,49802,5,14,12.5,0.1388888888888889,-0.5,-6
A-94d3da,2023-08-31,28,2028,4,2,100,26005,6,11,159,46250,9,16,-8.0,-0.07920792079207921,3.0,-9
A-94d3da,2023-09-30,37,10761,1,3,103,24952,6,9,188,52683,10,16,4.0,0.038461538461538464,-1.5,-6
A-94d3da,2023-10-31,8,3240,1,1,73,16029,6,6,162,46804,10,14,-24.5,-0.3310810810810811,-1.5,-5
A-95b24a,2023-08-31,34,14235,0,3,145,41551,4,13,232,68730,7,20,-21.5,-0.14726027397260275,-2.0,-10
A-95b24a,2023-09-30,18,6656,6,1,105,35988,6,10,241,72596,13,21,-25.5,-0.24056603773584906,6.0,-9
A-95b24a,2023-10-31,25,2760,3,2,77,23651,9,6,239,65127,15,19,-1.0,-0.01282051282051282,0.0,-4
A-95b24a,2023-12-31,26,7064,2,3,51,9824,5,5,156,45812,11,14,13.5,0.25961538461538464,0.5,-2
A-95b24a,2024-01-31,15,1920,0,1,41,8984,2,4,118,32635,11,10,2.0,0.047619047619047616,-1.0,-3
A-95b24a,2024-02-29,23,8617,1,2,64,17601,3,6,107,27017,12,9,2.5,0.038461538461538464,0.0,-4
A-95b24a,2024-03-31,12,4368,0,1,50,14905,1,4,101,24729,6,9,-7.0,-0.13725490196078433,-0.5,-3
A-95b24a,2024-04-30,37,8296,0,4,72,21281,1,7,113,30265,3,11,19.5,0.2671232876712329,-0.5,-3
A-95b24a,2024-05-31,16,5232,0,1,65,17896,0,5,129,35497,3,11,-8.5,-0.12878787878787878,0.0,-4
A-95b24a,2024-06-30,31,13413,5,2,84,26941,5,6,134,41846,6,10,4.5,0.052941176470588235,5.0,-4
A-95b24a,2024-07-31,10,4890,3,1,57,23535,8,4,129,44816,9,10,-13.5,-0.23275862068965517,0.5,-3
A-95b24a,2024-08-31,16,1052,0,2,57,19355,8,4,122,37251,8,9,-4.5,-0.07758620689655173,-4.0,-2
A-95b24a,2024-09-30,8,216,0,1,34,6158,3,4,118,33099,8,8,-5.0,-0.14285714285714285,-1.5,-3
A-95b24a,2024-10-31,35,12824,0,4,59,14092,0,6,116,37627,8,9,23.0,0.38333333333333336,0.0,-2
A-95b24a,2024-11-30,30,9530,3,4,73,22570,3,7,130,41925,11,11,8.5,0.11486486486486487,3.0,-3
A-95b24a,2024-12-31,33,11353,0,3,98,33707,3,9,132,39865,6,12,0.5,0.005050505050505051,-1.5,-6
A-96215d,2024-09-30,33,8101,1,3,50,13786,4,5,88,26260,8,7,24.5,0.4803921568627451,-0.5,-2
A-96215d,2024-11-30,25,6195,0,2,58,14296,1,5,85,23491,5,8,8.5,0.1440677966101695,-0.5,-3
A-96215d,2024-12-31,16,7481,1,2,41,13676,1,4,91,27462,5,9,3.5,0.08333333333333333,1.0,-2
A-96bbc6,2024-06-30,30,8782,6,2,100,31558,18,5,158,49772,20,8,-5.0,-0.04950495049504951,0.0,-3
A-96bbc6,2024-08-31,20,8640,2,1,50,17422,8,3,120,40198,20,6,5.0,0.09803921568627451,-1.0,-2
A-96bbc6,2024-09-30,58,17014,4,4,78,25654,6,5,178,57212,24,9,48.0,0.6075949367088608,3.0,-1
A-96bbc6,2024-10-31,110,29956,2,4,188,55610,8,9,224,65022,18,11,71.0,0.37566137566137564,-1.0,-5
A-96bbc6,2024-11-30,84,20706,2,4,252,67676,8,12,302,85098,16,15,0.0,0.0,-1.0,-8
A-96e141,2023-12-31,50,5930,0,3,72,15060,0,4,110,20408,0,5,39.0,0.5342465753424658,0.0,-1
A-96e141,2024-02-29,18,1260,0,1,68,7190,0,4,104,20828,0,5,-7.0,-0.10144927536231885,0.0,-3
A-96e141,2024-04-30,64,26686,8,3,82,27946,8,4,132,33876,8,7,55.0,0.6626506024096386,8.0,-1
A-96e141,2024-05-31,86,26310,6,4,150,52996,14,7,218,60186,14,11,54.0,0.3576158940397351,2.0,-3
A-96e141,2024-06-30,68,16776,6,3,218,69772,20,10,236,71032,20,11,-7.0,-0.0319634703196347,-1.0,-7
A-96e141,2024-07-31,27,3711,0,3,104,25254,6,10,145,39227,10,14,-11.5,-0.10952380952380952,-3.0,-7
A-970c97,2024-05-31,30,8678,0,2,36,10994,0,3,74,22265,2,5,27.0,0.7297297297297297,0.0,-1
A-970c97,2024-06-30,11,1837,0,1,41,10515,0,3,67,18188,2,5,-4.0,-0.09523809523809523,0.0,-2
A-970c97,2024-07-31,8,3208,0,1,49,13723,0,4,75,21396,2,6,-12.5,-0.25,0.0,-3
A-970c97,2024-08-31,12,5244,1,1,31,10289,1,2,67,21283,1,5,2.5,0.078125,1.0,-1
A-970c97,2024-10-31,32,4880,0,2,44,10124,1,3,93,23847,1,6,26.0,0.5777777777777777,-0.5,-1
A-970c97,2024-11-30,16,5681,4,2,48,10561,4,4,79,20850,5,6,0.0,0.0,4.0,-2
A-970c97,2024-12-31,30,15947,3,3,78,26508,7,7,98,34960,8,8,6.0,0.0759493670886076,1.0,-4
A-9779ad,2024-05-31,38,6510,2,2,122,35718,4,7,262,66422,12,13,-4.0,-0.032520325203252036,1.0,-5
A-9779ad,2024-06-30,16,3776,6,1,124,33866,8,7,278,70198,18,13,-38.0,-0.304,5.0,-6
A-9779ad,2024-07-31,28,5494,0,2,82,15780,8,4,186,48024,14,11,1.0,0.012048192771084338,-4.0,-2
A-977ca0,2023-03-31,33,9327,7,4,89,27899,15,10,89,27899,15,10,5.0,0.05555555555555555,3.0,-6
A-977ca0,2023-04-30,22,9671,0,2,70,26906,7,8,111,37570,15,12,-2.0,-0.028169014084507043,-3.5,-6
A-977ca0,2023-05-31,33,9016,1,3,88,28014,8,9,144,46586,16,15,5.5,0.06179775280898876,-2.5,-6
A-977ca0,2023-06-30,31,5386,1,3,86,24073,2,7,175,51972,17,16,3.5,0.040229885057471264,0.5,-4
A-977ca0,2023-07-31,49,16014,0,5,113,30416,2,10,183,57322,9,17,17.0,0.14912280701754385,-1.0,-5
A-977ca0,2023-08-31,36,3270,4,3,116,24670,5,10,204,52684,13,16,-4.0,-0.03418803418803419,3.5,-7
A-977ca0,2023-09-30,46,13567,3,3,131,32851,7,9,217,56924,9,15,3.5,0.026515151515151516,1.0,-6
A-977ca0,2023-10-31,57,16920,0,5,139,33757,7,11,252,64173,9,18,16.0,0.11428571428571428,-3.5,-6
A-977ca0,2023-11-30,23,1639,0,2,126,32126,3,10,242,56796,8,18,-28.5,-0.22440944881889763,-1.5,-8
A-977ca0,2023-12-31,48,15464,4,5,128,34023,4,12,259,66874,11,18,8.0,0.06201550387596899,4.0,-7
A-977ca0,2024-01-31,39,6199,4,4,110,23302,8,10,249,57059,15,17,3.5,0.03153153153153153,2.0,-6
A-977ca0,2024-02-29,19,6690,1,2,106,28353,9,10,232,60479,12,18,-24.5,-0.22897196261682243,-3.0,-8
A-977ca0,2024-03-31,43,12433,3,3,101,25322,8,9,229,59345,12,18,14.0,0.13725490196078433,0.5,-6
A-977ca0,2024-04-30,14,3004,2,2,76,22127,6,7,186,45429,14,16,-17.0,-0.22077922077922077,0.0,-5
A-977ca0,2024-05-31,39,5083,1,3,96,20520,6,8,202,48873,15,16,10.5,0.10824742268041238,-1.5,-5
A-977ca0,2024-06-30,22,8650,1,2,75,16737,4,7,176,42059,12,13,-4.5,-0.05921052631578947,-0.5,-5
A-977ca0,2024-07-31,23,7395,0,2,84,21128,2,7,160,43255,8,13,-7.5,-0.08823529411764706,-1.0,-5
A-977ca0,2024-08-31,73,12704,1,5,118,28749,2,9,214,49269,8,16,50.5,0.42436974789915966,0.5,-4
A-977ca0,2024-09-30,16,2918,0,2,112,23017,1,9,187,39754,5,15,-32.0,-0.2831858407079646,-0.5,-7
A-977ca0,2024-10-31,77,25629,1,6,166,41251,2,12,250,62379,4,17,32.5,0.19461077844311378,0.5,-6
A-977ca0,2024-11-30,37,12840,0,4,130,41387,1,12,248,70136,3,17,-9.5,-0.07251908396946564,-0.5,-8
A-98a59a,2023-10-31,22,2882,0,2,41,5125,0,4,114,29011,11,11,12.5,0.2976190476190476,0.0,-2
A-98a59a,2023-11-30,31,6897,0,3,60,10318,0,6,117,24802,8,10,16.5,0.27049180327868855,0.0,-3
A-98a59a,2023-12-31,17,3287,5,2,70,13066,5,6,134,28089,13,11,-9.5,-0.13380281690140844,5.0,-4
A-98a59a,2024-01-31,21,8394,0,2,69,18578,5,7,110,23703,5,10,-3.0,-0.04285714285714286,-2.5,-5
A-98a59a,2024-02-29,9,4860,0,1,47,16541,5,5,107,26859,5,9,-10.0,-0.20833333333333334,-2.5,-4
A-98a59a,2024-03-31,21,3456,0,3,51,16710,0,6,121,29776,5,11,6.0,0.11538461538461539,0.0,-3
A-98a59a,2024-04-30,13,3978,0,1,43,12294,0,5,112,30872,5,12,-2.0,-0.045454545454545456,0.0,-4
A-98a59a,2024-05-31,32,8878,3,3,66,16312,3,7,113,32853,8,12,15.0,0.22388059701492538,3.0,-4
A-98a59a,2024-06-30,40,7216,0,3,85,20072,3,7,136,36782,3,13,17.5,0.20348837209302326,-1.5,-4
A-98a59a,2024-07-31,54,19795,0,5,126,35889,3,11,169,48183,3,15,18.0,0.14173228346456693,-1.5,-6
A-98a59a,2024-08-31,6,792,0,1,100,27803,0,8,166,44115,3,14,-41.0,-0.40594059405940597,0.0,-7
A-993085,2023-09-30,53,12169,8,5,111,31033,12,9,188,64864,22,15,24.0,0.21428571428571427,6.0,-4
A-993085,2023-10-31,41,13560,0,4,133,39147,10,12,200,66442,16,16,-5.0,-0.03731343283582089,-5.0,-8
A-993085,2023-11-30,8,1304,0,1,102,27033,8,10,186,56450,13,15,-39.0,-0.3786407766990291,-4.0,-9
A-993085,2023-12-31,20,4512,0,2,69,19376,0,7,180,50409,12,15,-4.5,-0.06428571428571428,0.0,-5
A-9a532a,2024-10-31,30,11304,1,2,57,22437,3,5,93,37457,3,8,16.5,0.28448275862068967,0.0,-3
A-9affe6,2023-05-31,30,11033,0,3,56,21969,1,5,82,31933,3,8,17.0,0.2982456140350877,-0.5,-2
A-9affe6,2023-06-30,23,5999,0,2,71,23944,1,7,105,37932,3,10,-1.0,-0.013888888888888888,-0.5,-5
A-9affe6,2023-07-31,19,5988,2,2,72,23020,2,7,116,39976,5,10,-7.5,-0.10273972602739725,2.0,-5
A-9affe6,2023-08-31,23,8660,0,2,65,20647,2,6,121,42616,3,10,2.0,0.030303030303030304,-1.0,-4
A-9affe6,2023-09-30,36,10947,1,3,78,25595,3,7,149,49539,4,10,15.0,0.189873417721519,0.0,-4
A-9affe6,2023-10-31,30,7650,1,2,89,27257,2,7,161,50277,4,11,0.5,0.005555555555555556,0.5,-5
A-9affe6,2023-11-30,20,4700,3,3,86,23297,5,8,151,43944,7,12,-13.0,-0.14942528735632185,2.0,-5
A-9affe6,2023-12-31,41,9511,1,4,91,21861,5,9,169,47456,8,14,16.0,0.17391304347826086,-1.0,-5
A-9b9fe9,2023-11-30,26,14690,0,1,92,37898,2,4,154,63880,4,7,-7.0,-0.07526881720430108,-1.0,-3
A-9b9fe9,2023-12-31,35,9235,0,3,58,21390,0,5,90,32540,1,8,23.5,0.3983050847457627,0.0,-2
A-9b9fe9,2024-01-31,15,6366,0,2,63,22946,0,5,105,38906,1,9,-9.0,-0.140625,0.0,-3
A-9b9fe9,2024-02-29,7,1659,0,1,57,17260,0,5,103,36209,1,9,-18.0,-0.3103448275862069,0.0,-4
A-9b9fe9,2024-03-31,53,14008,0,4,75,22033,0,7,133,43423,0,10,42.0,0.5526315789473685,0.0,-3
A-9badbd,2024-07-31,93,22506,1,8,126,31594,3,11,221,66188,17,16,76.5,0.6023622047244095,0.0,-3
A-9badbd,2024-08-31,15,4710,0,2,117,29628,3,11,219,64355,15,17,-36.0,-0.3050847457627119,-1.5,-9
A-9badbd,2024-09-30,63,22735,4,6,171,49951,5,15,269,84541,16,20,9.0,0.05232558139534884,3.5,-9
A-9badbd,2024-10-31,40,16414,0,4,118,43859,4,12,244,75453,7,19,1.0,0.008403361344537815,-2.0,-8
A-9badbd,2024-11-30,7,2786,1,1,110,41935,5,11,227,71563,8,17,-44.5,-0.4009009009009009,-1.0,-10
A-9badbd,2024-12-31,35,13889,5,3,82,33089,6,8,253,83040,11,17,11.5,0.13855421686746988,4.5,-5
A-9bfc9f,2023-10-31,44,13102,2,3,79,20772,8,7,135,41694,9,9,26.5,0.33125,-1.0,-4
A-9bfc9f,2023-11-30,14,5852,0,1,58,18954,2,4,126,38286,9,9,-8.0,-0.13559322033898305,-1.0,-3
A-9bfc9f,2023-12-31,32,7394,0,3,90,26348,2,7,144,38988,9,11,3.0,0.03296703296703297,-1.0,-4
A-9bfc9f,2024-01-31,8,4624,0,1,54,17870,0,5,133,38642,8,10,-15.0,-0.2727272727272727,0.0,-4
A-9c18c4,2023-10-31,16,3880,1,2,19,4900,1,3,125,44828,4,12,14.5,0.725,1.0,-1
A-9c18c4,2023-11-30,11,1991,0,1,27,5871,1,3,113,41414,4,12,3.0,0.10714285714285714,-0.5,-2
A-9c18c4,2023-12-31,20,5538,0,2,47,11409,1,5,78,20572,1,9,6.5,0.13541666666666666,-0.5,-3
A-9c18c4,2024-01-31,11,5225,0,1,42,12754,0,4,61,17654,1,7,-4.5,-0.10465116279069768,0.0,-3
A-9c18c4,2024-02-29,10,2990,0,1,41,13753,0,4,68,19624,1,7,-5.5,-0.13095238095238096,0.0,-3
A-9c18c4,2024-03-31,10,5040,0,1,31,13255,0,3,78,24664,1,8,-0.5,-0.015625,0.0,-2
A-9c18c4,2024-04-30,10,4560,4,1,30,12590,4,3,72,25344,4,7,0.0,0.0,4.0,-2
A-9c18c4,2024-05-31,20,9570,2,2,40,19170,6,4,81,32923,6,8,10.0,0.24390243902439024,0.0,-2
A-9c18c4,2024-06-30,39,8958,0,4,69,23088,6,7,100,36343,6,10,24.0,0.34285714285714286,-3.0,-3
A-9c18c4,2024-07-31,36,12410,7,3,95,30938,9,8,125,43528,13,11,6.5,0.06770833333333333,6.0,-5
A-9c18c4,2024-08-31,24,12885,0,3,99,34253,7,9,139,53423,13,12,-13.5,-0.135,-3.5,-6
A-9c18c4,2024-09-30,19,6070,0,2,79,31365,7,7,148,54453,13,13,-11.0,-0.1375,-3.5,-5
A-9c18c4,2024-10-31,32,9080,1,3,75,28035,1,7,170,58973,10,14,10.5,0.13815789473684212,1.0,-4
A-9ee962,2023-07-31,46,13618,2,5,86,23566,2,8,123,32672,6,12,26.0,0.2988505747126437,2.0,-3
A-9ee962,2023-08-31,11,3454,0,1,97,27020,2,9,109,30116,2,11,-32.0,-0.32653061224489793,-1.0,-8
A-9ee962,2023-10-31,13,4511,0,1,24,7965,0,1,110,31531,2,9,7.5,0.3,0.0,0
A-9ee962,2023-11-30,17,3604,0,1,30,8115,0,2,127,35135,2,9,10.5,0.3387096774193548,0.0,-1
A-9ee962,2023-12-31,14,210,0,1,44,8325,0,3,101,25397,2,6,-1.0,-0.022222222222222223,0.0,-2
A-9ee962,2024-01-31,24,5025,2,2,55,8839,2,4,79,16804,2,5,8.5,0.15178571428571427,2.0,-2
A-9ee962,2024-02-29,9,5355,1,1,47,10590,3,4,77,18705,3,6,-10.0,-0.20833333333333334,0.0,-3
A-9ee962,2024-03-31,21,7287,0,2,54,17667,3,5,98,25992,3,8,4.5,0.08181818181818182,-1.5,-3
A-9ee962,2024-04-30,30,6198,4,3,60,18840,5,6,115,27679,7,10,15.0,0.2459016393442623,3.5,-3
A-9ee962,2024-05-31,77,19388,3,5,128,32873,7,10,175,43463,10,14,51.5,0.3992248062015504,1.0,-5
A-9ee962,2024-06-30,36,8178,1,4,143,33764,8,12,197,51431,11,16,-17.5,-0.12152777777777778,-2.5,-8
A-9ee962,2024-07-31,15,6510,0,1,128,34076,4,10,188,52916,9,14,-41.5,-0.32170542635658916,-2.0,-9
A-9ee962,2024-09-30,13,7488,0,1,28,13998,0,2,171,47762,8,14,5.5,0.1896551724137931,0.0,-1
A-9f0b68,2024-06-30,90,20576,6,4,188,50516,14,8,442,110182,22,15,41.0,0.21693121693121692,2.0,-4
A-9f0b68,2024-07-31,88,22402,2,5,262,69712,12,12,452,111550,24,17,1.0,0.0038022813688212928,-3.0,-7
A-9f0b68,2024-08-31,53,4880,3,5,142,26369,7,12,247,46416,14,17,8.5,0.05944055944055944,1.0,-7
A-9f0b68,2024-09-30,23,9246,0,2,120,25327,4,10,214,50585,11,16,-25.5,-0.21074380165289255,-2.0,-8
A-9f0b68,2024-10-31,24,4308,0,2,100,18434,3,8,231,53290,9,16,-14.0,-0.13861386138613863,-1.5,-6
A-9f2731,2024-11-30,10,1660,0,1,54,14879,4,6,122,37779,8,13,-12.0,-0.21818181818181817,-2.0,-5
A-9f9299,2023-12-31,48,11496,0,3,228,64128,8,10,412,115838,18,17,-42.0,-0.18340611353711792,-4.0,-7
A-9f9299,2024-01-31,54,18994,0,3,120,38986,0,7,368,109924,14,15,21.0,0.17355371900826447,0.0,-4
A-9f9299,2024-03-31,9,1512,3,1,36,11009,3,4,150,43073,7,13,-4.5,-0.12162162162162163,3.0,-3
A-9f9299,2024-04-30,30,8764,3,4,39,10276,6,5,99,29769,6,10,25.5,0.6375,1.5,-1
A-9f9299,2024-05-31,24,12072,0,2,63,22348,6,7,114,37593,6,11,4.5,0.0703125,-3.0,-5
A-9f9299,2024-06-30,33,10945,1,3,87,31781,4,8,123,42790,7,11,6.0,0.06818181818181818,-0.5,-5
A-9f9299,2024-07-31,61,19402,8,6,118,42419,9,11,157,52695,15,14,32.5,0.27310924369747897,7.5,-5
A-9f9299,2024-08-31,67,15290,6,7,161,45637,15,15,224,67985,21,19,20.0,0.12345679012345678,1.5,-8
A-9f9299,2024-09-30,55,19715,3,6,183,54407,17,17,270,86188,21,21,-9.0,-0.04891304347826087,-4.0,-11
A-a09355,2024-09-30,21,192,3,2,69,14197,5,6,227,54423,5,18,-3.0,-0.04285714285714286,2.0,-4
A-a0ca4e,2024-05-31,35,9781,0,3,53,18347,0,4,109,36781,0,8,26.0,0.48148148148148145,0.0,-1
A-a0ca4e,2024-06-30,12,4560,1,1,47,14341,1,3,95,29414,1,6,-5.5,-0.11458333333333333,1.0,-2
A-a0ca4e,2024-07-31,20,4804,0,2,67,19145,1,5,100,33963,1,8,-3.5,-0.051470588235294115,-0.5,-3
A-a0ca4e,2024-08-31,17,4535,3,3,49,13899,4,6,102,32246,4,9,1.0,0.02,2.5,-3
A-a0ca4e,2024-09-30,16,5596,2,2,53,14935,5,7,100,29276,6,9,-2.5,-0.046296296296296294,0.5,-5
A-a0ca4e,2024-10-31,29,12429,0,2,62,22560,5,7,129,41705,6,11,12.5,0.1984126984126984,-2.5,-5
A-a0ca4e,2024-11-30,17,2850,0,2,62,20875,2,6,111,34774,6,12,-5.5,-0.0873015873015873,-1.0,-4
A-a0ca4e,2024-12-31,16,4553,1,2,62,19832,1,6,115,34767,6,12,-7.0,-0.1111111111111111,1.0,-4
A-a1b80b,2024-04-30,20,4792,0,2,53,11694,5,6,127,35256,6,12,3.5,0.06481481481481481,-2.5,-4
A-a1b80b,2024-05-31,31,7889,2,3,60,14121,2,5,126,32903,7,11,16.5,0.27049180327868855,2.0,-2
A-a1b80b,2024-06-30,18,2850,2,2,69,15531,4,5,134,31543,9,11,-7.5,-0.10714285714285714,1.0,-3
A-a1bbb6,2023-05-31,13,6344,0,1,71,27209,3,4,100,31845,4,6,-16.0,-0.2222222222222222,-1.5,-3
A-a1bbb6,2023-06-30,32,12782,4,4,56,23403,4,7,132,44627,8,9,20.0,0.3508771929824561,4.0,-3
A-a1bbb6,2023-09-30,20,8077,0,1,20,8077,0,1,76,31480,4,8,20.0,0.9523809523809523,0.0,0
A-a1bbb6,2023-10-31,3,1713,0,1,23,9790,0,2,68,28916,4,7,-7.0,-0.2916666666666667,0.0,-1
A-a1bbb6,2023-11-30,18,5765,1,2,41,15555,1,4,73,28337,5,7,6.5,0.15476190476190477,1.0,-2
A-a2485e,2024-09-30,8,1184,0,1,18,4684,1,2,47,15257,1,5,3.0,0.15789473684210525,-0.5,-1
A-a2485e,2024-10-31,26,9412,3,2,34,10596,3,3,61,18117,4,6,22.0,0.6285714285714286,3.0,-1
A-a2485e,2024-11-30,24,11210,0,2,58,21806,3,5,85,29327,4,8,7.0,0.11864406779661017,-1.5,-3
A-a45270,2024-08-31,18,3763,0,2,83,16301,6,8,214,51826,14,17,-14.5,-0.17261904761904762,-3.0,-6
A-a6d261,2024-01-31,34,13071,1,3,101,39422,5,9,203,64089,5,15,0.5,0.004901960784313725,-1.0,-6
A-a6d261,2024-02-29,48,17018,1,4,94,37157,3,8,204,71591,6,17,25.0,0.2631578947368421,0.0,-4
A-a7bd4b,2023-04-30,23,4753,2,2,70,22766,10,7,93,26594,11,9,-0.5,-0.007042253521126761,-2.0,-5
A-a7bd4b,2023-05-31,34,9504,3,3,95,27635,11,8,127,36098,14,11,3.5,0.036458333333333336,-1.0,-5
A-a7bd4b,2023-06-30,15,6420,1,1,72,20677,6,6,142,42518,15,12,-13.5,-0.18493150684931506,-1.5,-5
A-a7bd4b,2023-07-31,7,1309,2,1,56,17233,6,5,126,39999,16,11,-17.5,-0.30701754385964913,0.0,-4
A-a7bd4b,2023-08-31,18,4909,0,2,40,12638,3,4,135,40273,14,11,7.0,0.17073170731707318,-1.5,-2
A-a7bd4b,2023-09-30,9,2781,0,1,34,8999,2,4,106,29676,8,9,-3.5,-0.1,-1.0,-3
A-a7bd4b,2023-10-31,50,10063,3,4,77,17753,3,7,133,34986,9,11,36.5,0.46794871794871795,3.0,-3
A-a7bd4b,2023-11-30,25,12110,2,2,84,24954,5,7,124,37592,8,11,-4.5,-0.052941176470588235,0.5,-5
A-a7bd4b,2023-12-31,60,12475,1,5,135,34648,6,10,169,43647,8,14,22.5,0.16544117647058823,-1.5,-5
A-a7bd4b,2024-01-31,14,890,0,2,99,25475,3,8,176,43228,6,14,-28.5,-0.285,-1.5,-6
A-a7bd4b,2024-02-29,20,3874,3,2,94,17239,4,8,178,42193,9,14,-17.0,-0.17894736842105263,2.5,-6
A-a7bd4b,2024-03-31,19,6203,2,2,53,10967,5,6,188,45615,11,15,2.0,0.037037037037037035,0.5,-4
A-a7bd4b,2024-04-30,24,8790,1,2,63,18867,6,6,162,44342,9,14,4.5,0.0703125,-1.5,-4
A-a7bd4b,2024-06-30,24,7116,0,2,48,15906,1,4,101,26873,6,9,12.0,0.24489795918367346,-0.5,-2
A-a7bd4b,2024-07-31,8,1976,0,1,32,9092,0,3,95,27959,6,8,-4.0,-0.12121212121212122,0.0,-2
A-a7bd4b,2024-08-31,49,17639,1,5,81,26731,1,7,124,41724,4,9,33.0,0.4024390243902439,1.0,-2
A-a7bd4b,2024-09-30,35,15435,4,3,92,35050,5,9,140,50956,6,11,6.5,0.06989247311827956,3.5,-6
A-a865bd,2024-02-29,10,4170,0,1,23,8864,1,3,53,15106,2,6,3.5,0.14583333333333334,-0.5,-2
A-a8b49c,2023-11-30,18,9592,2,2,84,30481,10,7,149,57928,12,13,-15.0,-0.17647058823529413,-2.0,-5
A-a8b49c,2023-12-31,6,2196,0,1,78,28405,10,7,141,53186,10,12,-30.0,-0.379746835443038,-5.0,-6
A-a8b49c,2024-01-31,7,3829,0,1,31,15617,2,4,148,57015,10,13,-5.0,-0.15625,-1.0,-3
